support_interaction_id,unified_customer_id,ticket_id,customer_name,customer_email,customer_age,customer_gender,product_purchased,date_of_purchase,ticket_type,ticket_subject,ticket_status,resolution,ticket_priority,ticket_channel,first_response_time,time_to_resolution,resolution_hours_after_first_response,customer_satisfaction_rating,is_closed,is_open,response_available_flag,resolution_available_flag,invalid_age_flag,invalid_satisfaction_rating_flag,resolution_before_response_flag,identity_resolution_method,identity_confidence_score
SUP00001144,CUST0001684,3303,Shelby Sanders,barbaraalexander@example.net,66,female,nintendo_switch,2020-01-23 00:00:00,technical_issue,display_issue,closed,News unit plant.,low,phone,2023-06-01 04:15:49,2023-06-01 01:28:49,-2.783333333333333,4.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00001145,CUST0003704,7027,Tina Thomas,nortonstephen@example.com,20,female,dell_xps,2021-07-03 00:00:00,technical_issue,network_problem,closed,Soon read off surface run alone though.,critical,email,2023-06-01 04:15:53,2023-06-01 15:45:53,11.5,2.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001146,CUST0000820,7591,Julia Garcia,jescobar@example.com,40,male,microsoft_xbox_controller,2021-09-16 00:00:00,cancellation_request,product_setup,closed,Box mission themselves person.,high,phone,2023-06-01 04:15:59,2023-06-01 02:50:59,-1.4166666666666667,2.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00001147,CUST0000606,5900,Rose Cruz,comptonjeremy@example.net,65,female,dell_xps,2021-06-09 00:00:00,product_inquiry,payment_issue,closed,White feeling structure yeah describe.,high,chat,2023-06-01 04:16:11,2023-06-01 19:10:11,14.9,1.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001148,CUST0002863,3785,Ryan Contreras,fbarton@example.com,28,female,google_nest,2020-06-05 00:00:00,product_inquiry,peripheral_compatibility,pending_customer_response,,high,social_media,2023-06-01 04:16:33,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001149,CUST0004273,5044,Karen Martinez,brandon51@example.com,68,other,dell_xps,2021-04-20 00:00:00,billing_inquiry,account_access,pending_customer_response,,high,chat,2023-06-01 04:17:27,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001150,CUST0005251,2210,Nicole Baxter,jonathandavis@example.net,24,other,mac_book_pro,2020-08-22 00:00:00,refund_request,delivery_problem,pending_customer_response,,medium,email,2023-06-01 04:17:41,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001151,CUST0000042,7838,Gary Mora,ltaylor@example.net,49,female,nest_thermostat,2021-10-13 00:00:00,technical_issue,network_problem,closed,Seem who job adult send television.,low,social_media,2023-06-01 04:17:45,2023-06-01 03:05:45,-1.2,4.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00001152,CUST0000353,4972,Nicole Cooper,morangabriel@example.com,39,other,go_pro_hero,2020-05-18 00:00:00,refund_request,refund_request,pending_customer_response,,high,email,2023-06-01 04:17:47,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001153,CUST0005676,3204,Sean Silva,james83@example.com,55,female,nintendo_switch_pro_controller,2020-05-09 00:00:00,product_inquiry,refund_request,pending_customer_response,,critical,email,2023-06-01 04:18:27,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001154,CUST0003993,2471,Rebecca Choi,debra38@example.org,58,male,lg_oled,2021-10-16 00:00:00,cancellation_request,product_setup,closed,Meeting inside campaign low tend fill assume.,low,chat,2023-06-01 04:18:42,2023-06-01 15:43:42,11.416666666666666,1.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001155,CUST0004176,2089,Randall Nunez,rdillon@example.net,33,female,lenovo_think_pad,2021-12-19 00:00:00,technical_issue,account_access,pending_customer_response,,medium,phone,2023-06-01 04:18:48,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001156,CUST0002945,975,Kevin Rose,jasminetucker@example.com,60,female,lg_smart_tv,2020-07-08 00:00:00,cancellation_request,delivery_problem,pending_customer_response,,low,social_media,2023-06-01 04:19:04,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001157,CUST0003848,5637,Alison Clark,mrogers@example.org,28,male,lg_washing_machine,2021-06-11 00:00:00,product_inquiry,network_problem,closed,Truth day paper term sit save project believe.,low,phone,2023-06-01 04:19:04,2023-06-01 18:47:04,14.466666666666667,3.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001158,CUST0004568,6691,Danielle Barker,tinacampbell@example.com,38,other,nintendo_switch_pro_controller,2021-10-24 00:00:00,product_inquiry,hardware_issue,closed,Support major couple.,high,phone,2023-06-01 04:19:14,2023-06-01 12:47:14,8.466666666666669,3.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001159,CUST0001948,635,Gregory Love,ashleyjohnathan@example.com,28,female,fitbit_charge,2020-01-21 00:00:00,cancellation_request,data_loss,pending_customer_response,,medium,social_media,2023-06-01 04:19:18,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001160,CUST0001391,246,Andrea Wood,erica00@example.net,55,male,i_phone,2020-04-07 00:00:00,billing_inquiry,product_setup,pending_customer_response,,medium,phone,2023-06-01 04:19:28,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001161,CUST0004650,1130,Michaela Williams,jonesjerry@example.org,62,other,dell_xps,2021-02-04 00:00:00,refund_request,battery_life,closed,How stay task much suddenly.,medium,social_media,2023-06-01 04:19:34,2023-06-01 01:58:34,-2.35,1.0,1,0,1,1,0,0,1,synthetic_email_hash_global_pool,0.45
SUP00001162,CUST0004208,4187,Anne Sims,johnsawyer@example.com,24,male,roomba_robot_vacuum,2020-09-22 00:00:00,product_inquiry,hardware_issue,pending_customer_response,,critical,social_media,2023-06-01 04:20:00,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001163,CUST0002749,1120,Tyler Collins,david32@example.net,26,female,fitbit_versa_smartwatch,2021-12-22 00:00:00,product_inquiry,account_access,pending_customer_response,,high,email,2023-06-01 04:20:18,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001164,CUST0002221,7006,Jason Fernandez,martinyang@example.org,41,other,fitbit_charge,2021-12-24 00:00:00,product_inquiry,product_setup,closed,Safe future someone very teacher future rock better.,low,email,2023-06-01 04:20:28,2023-06-01 11:36:28,7.266666666666667,1.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001165,CUST0000363,2116,Mary Klein,johnscott@example.org,67,male,fitbit_versa_smartwatch,2020-10-28 00:00:00,refund_request,peripheral_compatibility,closed,Body newspaper national think.,low,social_media,2023-06-01 04:20:29,2023-06-01 09:41:29,5.35,3.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001166,CUST0006345,6965,Jessica Kim,wlambert@example.net,60,male,nest_thermostat,2021-08-10 00:00:00,product_inquiry,peripheral_compatibility,closed,World fire him language what president it floor.,medium,social_media,2023-06-01 04:20:33,2023-06-01 14:41:33,10.35,3.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001167,CUST0004005,4526,Alexis Wagner,douglasdaniel@example.org,18,male,hp_pavilion,2020-03-22 00:00:00,refund_request,product_compatibility,closed,Describe per someone sit next goal somebody.,critical,email,2023-06-01 04:20:39,2023-06-01 10:56:39,6.6,4.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001168,CUST0001278,6889,Brian Clark,elizabethwilcox@example.org,56,female,lenovo_think_pad,2021-03-27 00:00:00,billing_inquiry,battery_life,pending_customer_response,,low,chat,2023-06-01 04:20:51,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001169,CUST0004112,1885,Lydia Anderson,clee@example.org,49,male,bose_quiet_comfort,2021-01-31 00:00:00,refund_request,network_problem,closed,Material activity chair about trip grow two.,high,email,2023-06-01 04:20:52,2023-06-01 11:21:52,7.016666666666667,1.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001170,CUST0000456,4234,Virginia Smith,rhodesbarbara@example.net,45,female,canon_eos,2020-12-26 00:00:00,refund_request,hardware_issue,closed,Forget star above girl.,high,social_media,2023-06-01 04:21:03,2023-06-01 03:22:03,-0.9833333333333333,1.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00001171,CUST0001709,7827,Bradley Mason,jordanstrong@example.org,26,other,autodesk_auto_cad,2020-06-22 00:00:00,billing_inquiry,product_recommendation,closed,After building bring.,low,email,2023-06-01 04:21:29,2023-06-01 13:25:29,9.066666666666668,1.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001172,CUST0002034,2504,Dawn Compton,fdavis@example.net,51,other,garmin_forerunner,2021-05-17 00:00:00,technical_issue,display_issue,pending_customer_response,,low,email,2023-06-01 04:21:33,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001173,CUST0004203,120,Sarah Stewart,kathleenmiller@example.net,41,female,fitbit_charge,2021-07-31 00:00:00,billing_inquiry,software_bug,closed,Activity can beat all.,low,phone,2023-06-01 04:22:17,2023-06-01 14:49:17,10.45,2.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001174,CUST0003781,5600,Antonio Edwards,dboyd@example.net,45,female,samsung_soundbar,2020-11-24 00:00:00,product_inquiry,product_compatibility,pending_customer_response,,medium,email,2023-06-01 04:22:18,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001175,CUST0002918,4451,Meagan Beck,gordonmichael@example.com,56,female,samsung_galaxy,2020-09-25 00:00:00,technical_issue,payment_issue,pending_customer_response,,medium,social_media,2023-06-01 04:22:56,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001176,CUST0000539,1858,Charlene Andrews,kreid@example.net,45,female,google_nest,2020-12-04 00:00:00,technical_issue,product_recommendation,closed,Song knowledge around couple candidate.,critical,social_media,2023-06-01 04:23:13,2023-06-01 19:35:13,15.2,2.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001177,CUST0003715,2028,Douglas Hoover,otran@example.org,49,male,lenovo_think_pad,2021-10-06 00:00:00,refund_request,refund_request,pending_customer_response,,critical,email,2023-06-01 04:23:18,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001178,CUST0001432,5868,Miranda Clark,wthomas@example.net,41,other,lg_smart_tv,2021-09-29 00:00:00,billing_inquiry,installation_support,closed,Body executive measure describe.,low,chat,2023-06-01 04:23:25,2023-06-01 15:48:25,11.416666666666666,1.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001179,CUST0003283,3944,Amanda Suarez,christopherharris@example.com,65,male,sony_xperia,2020-03-14 00:00:00,refund_request,network_problem,closed,House against camera itself computer group man.,high,social_media,2023-06-01 04:24:13,2023-06-01 21:39:13,17.250000000000004,4.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001180,CUST0004599,1528,John Hernandez,srobbins@example.com,23,male,amazon_echo,2020-07-29 00:00:00,refund_request,hardware_issue,closed,Who position time section.,low,social_media,2023-06-01 04:24:45,2023-06-01 00:04:45,-4.333333333333334,5.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00001181,CUST0005582,7535,Monique Nixon,ohawkins@example.org,67,male,lenovo_think_pad,2021-06-23 00:00:00,technical_issue,product_setup,pending_customer_response,,critical,email,2023-06-01 04:24:46,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001182,CUST0000669,1402,Amanda Waters,njones@example.org,65,other,nintendo_switch_pro_controller,2020-05-28 00:00:00,refund_request,product_compatibility,pending_customer_response,,high,email,2023-06-01 04:24:47,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001183,CUST0006248,2135,Brian Tate,sean64@example.org,28,female,bose_quiet_comfort,2021-08-23 00:00:00,product_inquiry,battery_life,closed,Wife page relate effect.,low,social_media,2023-06-01 04:24:58,2023-06-01 07:29:58,3.0833333333333335,4.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001184,CUST0005714,8111,Laura Simmons,morgandavid@example.net,34,other,sony_4_k_hdr_tv,2021-03-18 00:00:00,refund_request,battery_life,pending_customer_response,,critical,phone,2023-06-01 04:25:17,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001185,CUST0003064,571,Levi Valencia,guzmanlindsey@example.com,70,female,asus_rog,2021-05-18 00:00:00,product_inquiry,refund_request,pending_customer_response,,low,chat,2023-06-01 04:25:46,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001186,CUST0000542,4269,Susan Lang,walterslinda@example.org,56,other,nikon_d,2020-04-24 00:00:00,cancellation_request,display_issue,closed,Child much should parent threat.,low,email,2023-06-01 04:25:46,2023-06-01 02:42:46,-1.7166666666666666,4.0,1,0,1,1,0,0,1,synthetic_email_hash_global_pool,0.45
SUP00001187,CUST0006113,6502,Mrs. Jennifer Jenkins,manuelgreer@example.org,20,female,amazon_echo,2021-05-08 00:00:00,technical_issue,software_bug,closed,Become condition open thousand yard since.,medium,social_media,2023-06-01 04:25:56,2023-06-01 03:30:56,-0.9166666666666666,2.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00001188,CUST0005570,3290,Kenneth Burnett,cooperashley@example.com,39,other,roomba_robot_vacuum,2021-10-22 00:00:00,technical_issue,payment_issue,closed,Everyone develop professor prove sense participant whole.,high,chat,2023-06-01 04:26:31,2023-06-01 22:08:31,17.700000000000003,1.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001189,CUST0001405,7379,George Martin,cassandrahowell@example.com,30,male,hp_pavilion,2020-02-27 00:00:00,billing_inquiry,cancellation_request,pending_customer_response,,medium,phone,2023-06-01 04:27:03,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001190,CUST0000486,7468,Nathaniel Jones,karenharrison@example.com,58,male,fitbit_versa_smartwatch,2020-03-24 00:00:00,product_inquiry,network_problem,pending_customer_response,,critical,phone,2023-06-01 04:27:12,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001191,CUST0001092,3726,Tracey Combs,adam98@example.net,46,other,garmin_forerunner,2021-02-11 00:00:00,billing_inquiry,battery_life,pending_customer_response,,high,chat,2023-06-01 04:27:14,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001192,CUST0003475,330,Marie Cobb,rosalessarah@example.net,45,female,go_pro_hero,2021-10-21 00:00:00,refund_request,product_recommendation,closed,Thus my off.,medium,chat,2023-06-01 04:28:12,2023-06-01 09:59:12,5.516666666666667,5.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001193,CUST0004567,3456,Heather Russell,ywalter@example.com,69,female,i_phone,2020-06-10 00:00:00,cancellation_request,display_issue,pending_customer_response,,critical,email,2023-06-01 04:28:13,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001194,CUST0000311,2498,Jim Nunez,riveramichael@example.com,59,other,dell_xps,2020-07-22 00:00:00,cancellation_request,hardware_issue,pending_customer_response,,low,chat,2023-06-01 04:28:24,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001195,CUST0003999,1302,Brittany Long,ortizmaria@example.org,24,female,sony_play_station,2021-05-03 00:00:00,cancellation_request,hardware_issue,pending_customer_response,,low,phone,2023-06-01 04:28:37,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001196,CUST0000251,3276,Michelle Hernandez,michael58@example.org,58,female,sony_play_station,2020-06-11 00:00:00,refund_request,product_compatibility,closed,Heavy factor relationship.,critical,chat,2023-06-01 04:29:09,2023-06-01 03:24:09,-1.0833333333333335,4.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00001197,CUST0003395,5168,Brenda Warner,wisedebra@example.net,51,female,amazon_kindle,2020-11-28 00:00:00,cancellation_request,refund_request,closed,Whole small vote article challenge.,medium,phone,2023-06-01 04:29:15,2023-06-01 02:21:15,-2.1333333333333337,3.0,1,0,1,1,0,0,1,synthetic_email_hash_demographic_segment,0.65
SUP00001198,CUST0002198,2610,John Mccullough,klove@example.org,41,other,dell_xps,2020-08-09 00:00:00,cancellation_request,display_issue,closed,Property theory let.,low,social_media,2023-06-01 04:29:57,2023-06-01 10:15:57,5.766666666666667,4.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001199,CUST0000751,3396,Anthony Myers,currycheryl@example.net,65,female,fitbit_charge,2021-05-12 00:00:00,cancellation_request,delivery_problem,closed,Act national direction nor.,high,social_media,2023-06-01 04:30:00,2023-06-01 05:56:00,1.4333333333333333,1.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001200,CUST0000568,5381,Barbara Lara,hjones@example.com,49,female,fitbit_versa_smartwatch,2020-03-11 00:00:00,billing_inquiry,hardware_issue,closed,Western explain whole.,low,phone,2023-06-01 04:30:06,2023-06-01 11:50:06,7.333333333333333,4.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001201,CUST0005555,2112,Justin Navarro,danapena@example.net,36,male,nikon_d,2020-07-10 00:00:00,refund_request,software_bug,pending_customer_response,,critical,social_media,2023-06-01 04:30:24,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001202,CUST0004659,1873,Martha Rodriguez,haley71@example.org,67,female,roomba_robot_vacuum,2021-12-30 00:00:00,billing_inquiry,peripheral_compatibility,pending_customer_response,,low,email,2023-06-01 04:30:35,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001203,CUST0001821,5841,John Davis,ryandougherty@example.net,50,other,dyson_vacuum_cleaner,2020-01-11 00:00:00,cancellation_request,display_issue,pending_customer_response,,medium,chat,2023-06-01 04:30:46,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001204,CUST0005783,7068,Tracie Powers,melvinhenderson@example.net,44,female,dyson_vacuum_cleaner,2020-06-06 00:00:00,product_inquiry,product_setup,pending_customer_response,,low,phone,2023-06-01 04:30:49,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001205,CUST0000510,1540,David Oliver,scottlozano@example.net,27,female,dell_xps,2020-09-08 00:00:00,technical_issue,refund_request,pending_customer_response,,high,email,2023-06-01 04:30:59,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00001206,CUST0005119,929,Larry Villa,josephbrown@example.com,27,other,mac_book_pro,2021-09-06 00:00:00,cancellation_request,product_compatibility,pending_customer_response,,high,chat,2023-06-01 04:31:00,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001207,CUST0005708,6158,Alexander Gonzales,vmorales@example.org,59,other,nest_thermostat,2020-09-16 00:00:00,product_inquiry,product_recommendation,closed,Deal parent society way piece pressure.,high,email,2023-06-01 04:31:01,2023-06-01 13:25:01,8.9,4.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00001208,CUST0001239,8231,Jeremy Green,ayalahoward@example.com,28,other,dyson_vacuum_cleaner,2021-10-03 00:00:00,refund_request,product_setup,pending_customer_response,,low,chat,2023-06-01 04:31:01,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
