customer_identity_bridge_id,source_system,source_customer_id,source_customer_email,source_customer_name,unified_customer_id,identity_resolution_method,identity_confidence_score
IDBR00006400,telco_customer_churn,9063-ZGTUY,,,CUST0006400,native_telco_customer_id,1.0
IDBR00006401,telco_customer_churn,9065-ZCPQX,,,CUST0006401,native_telco_customer_id,1.0
IDBR00006402,telco_customer_churn,9066-QRSDU,,,CUST0006402,native_telco_customer_id,1.0
IDBR00006403,telco_customer_churn,9067-SQTNS,,,CUST0006403,native_telco_customer_id,1.0
IDBR00006404,telco_customer_churn,9067-YGSCA,,,CUST0006404,native_telco_customer_id,1.0
IDBR00006405,telco_customer_churn,9068-FHQHD,,,CUST0006405,native_telco_customer_id,1.0
IDBR00006406,telco_customer_churn,9068-VPWQQ,,,CUST0006406,native_telco_customer_id,1.0
IDBR00006407,telco_customer_churn,9069-LGEUL,,,CUST0006407,native_telco_customer_id,1.0
IDBR00006408,telco_customer_churn,9070-BCKQP,,,CUST0006408,native_telco_customer_id,1.0
IDBR00006409,telco_customer_churn,9073-ZZIAY,,,CUST0006409,native_telco_customer_id,1.0
IDBR00006410,telco_customer_churn,9074-KGVOX,,,CUST0006410,native_telco_customer_id,1.0
IDBR00006411,telco_customer_churn,9076-AXYIK,,,CUST0006411,native_telco_customer_id,1.0
IDBR00006412,telco_customer_churn,9079-LWTFD,,,CUST0006412,native_telco_customer_id,1.0
IDBR00006413,telco_customer_churn,9079-YEXQJ,,,CUST0006413,native_telco_customer_id,1.0
IDBR00006414,telco_customer_churn,9081-WWXKP,,,CUST0006414,native_telco_customer_id,1.0
IDBR00006415,telco_customer_churn,9084-OAYKL,,,CUST0006415,native_telco_customer_id,1.0
IDBR00006416,telco_customer_churn,9086-YJYXS,,,CUST0006416,native_telco_customer_id,1.0
IDBR00006417,telco_customer_churn,9087-EYCPR,,,CUST0006417,native_telco_customer_id,1.0
IDBR00006418,telco_customer_churn,9089-UOWJG,,,CUST0006418,native_telco_customer_id,1.0
IDBR00006419,telco_customer_churn,9090-SGQXL,,,CUST0006419,native_telco_customer_id,1.0
IDBR00006420,telco_customer_churn,9091-WTUUY,,,CUST0006420,native_telco_customer_id,1.0
IDBR00006421,telco_customer_churn,9092-GDZKO,,,CUST0006421,native_telco_customer_id,1.0
IDBR00006422,telco_customer_churn,9093-FPDLG,,,CUST0006422,native_telco_customer_id,1.0
IDBR00006423,telco_customer_churn,9094-AZPHK,,,CUST0006423,native_telco_customer_id,1.0
IDBR00006424,telco_customer_churn,9095-HFAFX,,,CUST0006424,native_telco_customer_id,1.0
IDBR00006425,telco_customer_churn,9097-ZUBYC,,,CUST0006425,native_telco_customer_id,1.0
IDBR00006426,telco_customer_churn,9099-FTUHS,,,CUST0006426,native_telco_customer_id,1.0
IDBR00006427,telco_customer_churn,9101-BWFSS,,,CUST0006427,native_telco_customer_id,1.0
IDBR00006428,telco_customer_churn,9101-NTIXF,,,CUST0006428,native_telco_customer_id,1.0
IDBR00006429,telco_customer_churn,9102-IAYHT,,,CUST0006429,native_telco_customer_id,1.0
IDBR00006430,telco_customer_churn,9102-OXKFY,,,CUST0006430,native_telco_customer_id,1.0
IDBR00006431,telco_customer_churn,9103-CXVOK,,,CUST0006431,native_telco_customer_id,1.0
IDBR00006432,telco_customer_churn,9103-TCIHJ,,,CUST0006432,native_telco_customer_id,1.0
IDBR00006433,telco_customer_churn,9107-UKCKY,,,CUST0006433,native_telco_customer_id,1.0
IDBR00006434,telco_customer_churn,9108-EJFJP,,,CUST0006434,native_telco_customer_id,1.0
IDBR00006435,telco_customer_churn,9108-EQPNQ,,,CUST0006435,native_telco_customer_id,1.0
IDBR00006436,telco_customer_churn,9110-HSGTV,,,CUST0006436,native_telco_customer_id,1.0
IDBR00006437,telco_customer_churn,9112-WSNPU,,,CUST0006437,native_telco_customer_id,1.0
IDBR00006438,telco_customer_churn,9114-AAFQH,,,CUST0006438,native_telco_customer_id,1.0
IDBR00006439,telco_customer_churn,9114-DPSIA,,,CUST0006439,native_telco_customer_id,1.0
IDBR00006440,telco_customer_churn,9114-VEPUF,,,CUST0006440,native_telco_customer_id,1.0
IDBR00006441,telco_customer_churn,9115-YQHGA,,,CUST0006441,native_telco_customer_id,1.0
IDBR00006442,telco_customer_churn,9117-SHLZX,,,CUST0006442,native_telco_customer_id,1.0
IDBR00006443,telco_customer_churn,9121-PHQSR,,,CUST0006443,native_telco_customer_id,1.0
IDBR00006444,telco_customer_churn,9122-UMROB,,,CUST0006444,native_telco_customer_id,1.0
IDBR00006445,telco_customer_churn,9124-LHCJQ,,,CUST0006445,native_telco_customer_id,1.0
IDBR00006446,telco_customer_churn,9127-FHJBZ,,,CUST0006446,native_telco_customer_id,1.0
IDBR00006447,telco_customer_churn,9127-QRZMH,,,CUST0006447,native_telco_customer_id,1.0
IDBR00006448,telco_customer_churn,9128-CPXKI,,,CUST0006448,native_telco_customer_id,1.0
IDBR00006449,telco_customer_churn,9129-UXERG,,,CUST0006449,native_telco_customer_id,1.0
IDBR00006450,telco_customer_churn,9133-AYJZG,,,CUST0006450,native_telco_customer_id,1.0
IDBR00006451,telco_customer_churn,9134-CEQMF,,,CUST0006451,native_telco_customer_id,1.0
IDBR00006452,telco_customer_churn,9134-WYRVP,,,CUST0006452,native_telco_customer_id,1.0
IDBR00006453,telco_customer_churn,9135-HSWOC,,,CUST0006453,native_telco_customer_id,1.0
IDBR00006454,telco_customer_churn,9135-MGVPY,,,CUST0006454,native_telco_customer_id,1.0
IDBR00006455,telco_customer_churn,9136-ALYBR,,,CUST0006455,native_telco_customer_id,1.0
IDBR00006456,telco_customer_churn,9137-NOQKA,,,CUST0006456,native_telco_customer_id,1.0
IDBR00006457,telco_customer_churn,9137-UIYPG,,,CUST0006457,native_telco_customer_id,1.0
IDBR00006458,telco_customer_churn,9138-EFSMO,,,CUST0006458,native_telco_customer_id,1.0
IDBR00006459,telco_customer_churn,9139-TWBAS,,,CUST0006459,native_telco_customer_id,1.0
IDBR00006460,telco_customer_churn,9139-WQQDY,,,CUST0006460,native_telco_customer_id,1.0
IDBR00006461,telco_customer_churn,9140-CZQZZ,,,CUST0006461,native_telco_customer_id,1.0
IDBR00006462,telco_customer_churn,9142-KZXOP,,,CUST0006462,native_telco_customer_id,1.0
IDBR00006463,telco_customer_churn,9142-XMYJH,,,CUST0006463,native_telco_customer_id,1.0
IDBR00006464,telco_customer_churn,9143-CANJF,,,CUST0006464,native_telco_customer_id,1.0
IDBR00006465,telco_customer_churn,9146-JRIOX,,,CUST0006465,native_telco_customer_id,1.0
IDBR00006466,telco_customer_churn,9150-HEPMB,,,CUST0006466,native_telco_customer_id,1.0
IDBR00006467,telco_customer_churn,9150-KPBJQ,,,CUST0006467,native_telco_customer_id,1.0
IDBR00006468,telco_customer_churn,9152-AMKAK,,,CUST0006468,native_telco_customer_id,1.0
IDBR00006469,telco_customer_churn,9153-BTBVV,,,CUST0006469,native_telco_customer_id,1.0
IDBR00006470,telco_customer_churn,9154-QDGTH,,,CUST0006470,native_telco_customer_id,1.0
IDBR00006471,telco_customer_churn,9158-VCTQB,,,CUST0006471,native_telco_customer_id,1.0
IDBR00006472,telco_customer_churn,9163-GHAYE,,,CUST0006472,native_telco_customer_id,1.0
IDBR00006473,telco_customer_churn,9167-APMXZ,,,CUST0006473,native_telco_customer_id,1.0
IDBR00006474,telco_customer_churn,9168-INPSZ,,,CUST0006474,native_telco_customer_id,1.0
IDBR00006475,telco_customer_churn,9169-BSVIN,,,CUST0006475,native_telco_customer_id,1.0
IDBR00006476,telco_customer_churn,9170-ARBTB,,,CUST0006476,native_telco_customer_id,1.0
IDBR00006477,telco_customer_churn,9170-CCKOU,,,CUST0006477,native_telco_customer_id,1.0
IDBR00006478,telco_customer_churn,9170-GYZJC,,,CUST0006478,native_telco_customer_id,1.0
IDBR00006479,telco_customer_churn,9172-ANCRX,,,CUST0006479,native_telco_customer_id,1.0
IDBR00006480,telco_customer_churn,9172-JITSM,,,CUST0006480,native_telco_customer_id,1.0
IDBR00006481,telco_customer_churn,9173-IVZVP,,,CUST0006481,native_telco_customer_id,1.0
IDBR00006482,telco_customer_churn,9174-FKWZE,,,CUST0006482,native_telco_customer_id,1.0
IDBR00006483,telco_customer_churn,9174-IHETN,,,CUST0006483,native_telco_customer_id,1.0
IDBR00006484,telco_customer_churn,9178-JHUVJ,,,CUST0006484,native_telco_customer_id,1.0
IDBR00006485,telco_customer_churn,9184-GALIL,,,CUST0006485,native_telco_customer_id,1.0
IDBR00006486,telco_customer_churn,9185-TQCVP,,,CUST0006486,native_telco_customer_id,1.0
IDBR00006487,telco_customer_churn,9189-JWSHV,,,CUST0006487,native_telco_customer_id,1.0
IDBR00006488,telco_customer_churn,9190-MFJLN,,,CUST0006488,native_telco_customer_id,1.0
IDBR00006489,telco_customer_churn,9191-MYQKX,,,CUST0006489,native_telco_customer_id,1.0
IDBR00006490,telco_customer_churn,9194-GFVOI,,,CUST0006490,native_telco_customer_id,1.0
IDBR00006491,telco_customer_churn,9199-PWQVC,,,CUST0006491,native_telco_customer_id,1.0
IDBR00006492,telco_customer_churn,9200-NLNPD,,,CUST0006492,native_telco_customer_id,1.0
IDBR00006493,telco_customer_churn,9206-GVPEQ,,,CUST0006493,native_telco_customer_id,1.0
IDBR00006494,telco_customer_churn,9207-ZPANB,,,CUST0006494,native_telco_customer_id,1.0
IDBR00006495,telco_customer_churn,9208-OLGAQ,,,CUST0006495,native_telco_customer_id,1.0
IDBR00006496,telco_customer_churn,9209-NWPGU,,,CUST0006496,native_telco_customer_id,1.0
IDBR00006497,telco_customer_churn,9210-IAHGH,,,CUST0006497,native_telco_customer_id,1.0
IDBR00006498,telco_customer_churn,9214-EKVXR,,,CUST0006498,native_telco_customer_id,1.0
IDBR00006499,telco_customer_churn,9220-CXRSC,,,CUST0006499,native_telco_customer_id,1.0
IDBR00006500,telco_customer_churn,9220-ZNKJI,,,CUST0006500,native_telco_customer_id,1.0
IDBR00006501,telco_customer_churn,9221-OTIVJ,,,CUST0006501,native_telco_customer_id,1.0
IDBR00006502,telco_customer_churn,9223-UCPVT,,,CUST0006502,native_telco_customer_id,1.0
IDBR00006503,telco_customer_churn,9224-VTYID,,,CUST0006503,native_telco_customer_id,1.0
IDBR00006504,telco_customer_churn,9225-BZLNZ,,,CUST0006504,native_telco_customer_id,1.0
IDBR00006505,telco_customer_churn,9227-LUNBG,,,CUST0006505,native_telco_customer_id,1.0
IDBR00006506,telco_customer_churn,9227-UAQFT,,,CUST0006506,native_telco_customer_id,1.0
IDBR00006507,telco_customer_churn,9227-YBAXE,,,CUST0006507,native_telco_customer_id,1.0
IDBR00006508,telco_customer_churn,9229-RQABD,,,CUST0006508,native_telco_customer_id,1.0
IDBR00006509,telco_customer_churn,9231-ZJYAM,,,CUST0006509,native_telco_customer_id,1.0
IDBR00006510,telco_customer_churn,9233-PSYHO,,,CUST0006510,native_telco_customer_id,1.0
IDBR00006511,telco_customer_churn,9236-NDUCW,,,CUST0006511,native_telco_customer_id,1.0
IDBR00006512,telco_customer_churn,9237-HQITU,,,CUST0006512,native_telco_customer_id,1.0
IDBR00006513,telco_customer_churn,9239-GZHZE,,,CUST0006513,native_telco_customer_id,1.0
IDBR00006514,telco_customer_churn,9239-ZBZZV,,,CUST0006514,native_telco_customer_id,1.0
IDBR00006515,telco_customer_churn,9242-TKFSV,,,CUST0006515,native_telco_customer_id,1.0
IDBR00006516,telco_customer_churn,9244-ZVAPM,,,CUST0006516,native_telco_customer_id,1.0
IDBR00006517,telco_customer_churn,9248-OJYKK,,,CUST0006517,native_telco_customer_id,1.0
IDBR00006518,telco_customer_churn,9249-FXSCK,,,CUST0006518,native_telco_customer_id,1.0
IDBR00006519,telco_customer_churn,9250-WYPLL,,,CUST0006519,native_telco_customer_id,1.0
IDBR00006520,telco_customer_churn,9251-AWQGT,,,CUST0006520,native_telco_customer_id,1.0
IDBR00006521,telco_customer_churn,9251-WNSOD,,,CUST0006521,native_telco_customer_id,1.0
IDBR00006522,telco_customer_churn,9253-QXKBE,,,CUST0006522,native_telco_customer_id,1.0
IDBR00006523,telco_customer_churn,9253-VIFJQ,,,CUST0006523,native_telco_customer_id,1.0
IDBR00006524,telco_customer_churn,9254-RBFON,,,CUST0006524,native_telco_customer_id,1.0
IDBR00006525,telco_customer_churn,9256-JTBNZ,,,CUST0006525,native_telco_customer_id,1.0
IDBR00006526,telco_customer_churn,9257-AZMTZ,,,CUST0006526,native_telco_customer_id,1.0
IDBR00006527,telco_customer_churn,9258-CNWAC,,,CUST0006527,native_telco_customer_id,1.0
IDBR00006528,telco_customer_churn,9259-PACGQ,,,CUST0006528,native_telco_customer_id,1.0
IDBR00006529,telco_customer_churn,9261-WDCAF,,,CUST0006529,native_telco_customer_id,1.0
IDBR00006530,telco_customer_churn,9269-CQOOL,,,CUST0006530,native_telco_customer_id,1.0
IDBR00006531,telco_customer_churn,9272-LSVYH,,,CUST0006531,native_telco_customer_id,1.0
IDBR00006532,telco_customer_churn,9274-CNFMO,,,CUST0006532,native_telco_customer_id,1.0
IDBR00006533,telco_customer_churn,9274-UARKJ,,,CUST0006533,native_telco_customer_id,1.0
IDBR00006534,telco_customer_churn,9277-JOOMO,,,CUST0006534,native_telco_customer_id,1.0
IDBR00006535,telco_customer_churn,9278-VZKCD,,,CUST0006535,native_telco_customer_id,1.0
IDBR00006536,telco_customer_churn,9279-CJEOJ,,,CUST0006536,native_telco_customer_id,1.0
IDBR00006537,telco_customer_churn,9281-CEDRU,,,CUST0006537,native_telco_customer_id,1.0
IDBR00006538,telco_customer_churn,9281-OFDMF,,,CUST0006538,native_telco_customer_id,1.0
IDBR00006539,telco_customer_churn,9281-PKKZE,,,CUST0006539,native_telco_customer_id,1.0
IDBR00006540,telco_customer_churn,9282-IZGQK,,,CUST0006540,native_telco_customer_id,1.0
IDBR00006541,telco_customer_churn,9283-LZQOH,,,CUST0006541,native_telco_customer_id,1.0
IDBR00006542,telco_customer_churn,9286-BHDQG,,,CUST0006542,native_telco_customer_id,1.0
IDBR00006543,telco_customer_churn,9286-DOJGF,,,CUST0006543,native_telco_customer_id,1.0
IDBR00006544,telco_customer_churn,9289-LBQVU,,,CUST0006544,native_telco_customer_id,1.0
IDBR00006545,telco_customer_churn,9290-SHCMB,,,CUST0006545,native_telco_customer_id,1.0
IDBR00006546,telco_customer_churn,9294-TDIPC,,,CUST0006546,native_telco_customer_id,1.0
IDBR00006547,telco_customer_churn,9297-EONCV,,,CUST0006547,native_telco_customer_id,1.0
IDBR00006548,telco_customer_churn,9297-FVVDH,,,CUST0006548,native_telco_customer_id,1.0
IDBR00006549,telco_customer_churn,9298-WGMRW,,,CUST0006549,native_telco_customer_id,1.0
IDBR00006550,telco_customer_churn,9300-AGZNL,,,CUST0006550,native_telco_customer_id,1.0
IDBR00006551,telco_customer_churn,9300-RENDD,,,CUST0006551,native_telco_customer_id,1.0
IDBR00006552,telco_customer_churn,9305-CDSKC,,,CUST0006552,native_telco_customer_id,1.0
IDBR00006553,telco_customer_churn,9306-CPCBC,,,CUST0006553,native_telco_customer_id,1.0
IDBR00006554,telco_customer_churn,9308-ANMVE,,,CUST0006554,native_telco_customer_id,1.0
IDBR00006555,telco_customer_churn,9309-BZGNT,,,CUST0006555,native_telco_customer_id,1.0
IDBR00006556,telco_customer_churn,9313-CDOGY,,,CUST0006556,native_telco_customer_id,1.0
IDBR00006557,telco_customer_churn,9313-QOLTZ,,,CUST0006557,native_telco_customer_id,1.0
IDBR00006558,telco_customer_churn,9314-IJWSQ,,,CUST0006558,native_telco_customer_id,1.0
IDBR00006559,telco_customer_churn,9314-QDMDW,,,CUST0006559,native_telco_customer_id,1.0
IDBR00006560,telco_customer_churn,9317-WZPGV,,,CUST0006560,native_telco_customer_id,1.0
IDBR00006561,telco_customer_churn,9318-NKNFC,,,CUST0006561,native_telco_customer_id,1.0
IDBR00006562,telco_customer_churn,9323-HGFWY,,,CUST0006562,native_telco_customer_id,1.0
IDBR00006563,telco_customer_churn,9327-QSDED,,,CUST0006563,native_telco_customer_id,1.0
IDBR00006564,telco_customer_churn,9330-DHBFL,,,CUST0006564,native_telco_customer_id,1.0
IDBR00006565,telco_customer_churn,9330-IJWIO,,,CUST0006565,native_telco_customer_id,1.0
IDBR00006566,telco_customer_churn,9330-VOFSZ,,,CUST0006566,native_telco_customer_id,1.0
IDBR00006567,telco_customer_churn,9332-GYWLO,,,CUST0006567,native_telco_customer_id,1.0
IDBR00006568,telco_customer_churn,9334-GWGOW,,,CUST0006568,native_telco_customer_id,1.0
IDBR00006569,telco_customer_churn,9337-SRRNI,,,CUST0006569,native_telco_customer_id,1.0
IDBR00006570,telco_customer_churn,9339-FIIJL,,,CUST0006570,native_telco_customer_id,1.0
IDBR00006571,telco_customer_churn,9342-VNIMQ,,,CUST0006571,native_telco_customer_id,1.0
IDBR00006572,telco_customer_churn,9347-AERRL,,,CUST0006572,native_telco_customer_id,1.0
IDBR00006573,telco_customer_churn,9348-ROUAI,,,CUST0006573,native_telco_customer_id,1.0
IDBR00006574,telco_customer_churn,9348-YVOMK,,,CUST0006574,native_telco_customer_id,1.0
IDBR00006575,telco_customer_churn,9350-VLHMB,,,CUST0006575,native_telco_customer_id,1.0
IDBR00006576,telco_customer_churn,9350-ZXYJC,,,CUST0006576,native_telco_customer_id,1.0
IDBR00006577,telco_customer_churn,9351-HXDMR,,,CUST0006577,native_telco_customer_id,1.0
IDBR00006578,telco_customer_churn,9351-LZYGF,,,CUST0006578,native_telco_customer_id,1.0
IDBR00006579,telco_customer_churn,9355-NPPFS,,,CUST0006579,native_telco_customer_id,1.0
IDBR00006580,telco_customer_churn,9356-AXGMP,,,CUST0006580,native_telco_customer_id,1.0
IDBR00006581,telco_customer_churn,9357-UJRUN,,,CUST0006581,native_telco_customer_id,1.0
IDBR00006582,telco_customer_churn,9359-JANWS,,,CUST0006582,native_telco_customer_id,1.0
IDBR00006583,telco_customer_churn,9359-UGBTK,,,CUST0006583,native_telco_customer_id,1.0
IDBR00006584,telco_customer_churn,9360-AHGNL,,,CUST0006584,native_telco_customer_id,1.0
IDBR00006585,telco_customer_churn,9360-OMDZZ,,,CUST0006585,native_telco_customer_id,1.0
IDBR00006586,telco_customer_churn,9361-YNQWJ,,,CUST0006586,native_telco_customer_id,1.0
IDBR00006587,telco_customer_churn,9362-MWODR,,,CUST0006587,native_telco_customer_id,1.0
IDBR00006588,telco_customer_churn,9364-YKUVW,,,CUST0006588,native_telco_customer_id,1.0
IDBR00006589,telco_customer_churn,9365-CSLBQ,,,CUST0006589,native_telco_customer_id,1.0
IDBR00006590,telco_customer_churn,9365-SRSZE,,,CUST0006590,native_telco_customer_id,1.0
IDBR00006591,telco_customer_churn,9367-OIUXP,,,CUST0006591,native_telco_customer_id,1.0
IDBR00006592,telco_customer_churn,9367-TCUYN,,,CUST0006592,native_telco_customer_id,1.0
IDBR00006593,telco_customer_churn,9367-WXLCH,,,CUST0006593,native_telco_customer_id,1.0
IDBR00006594,telco_customer_churn,9369-XFEHK,,,CUST0006594,native_telco_customer_id,1.0
IDBR00006595,telco_customer_churn,9371-BITHB,,,CUST0006595,native_telco_customer_id,1.0
IDBR00006596,telco_customer_churn,9372-TXXPS,,,CUST0006596,native_telco_customer_id,1.0
IDBR00006597,telco_customer_churn,9373-WSLOY,,,CUST0006597,native_telco_customer_id,1.0
IDBR00006598,telco_customer_churn,9374-YOLBJ,,,CUST0006598,native_telco_customer_id,1.0
IDBR00006599,telco_customer_churn,9375-MHRRS,,,CUST0006599,native_telco_customer_id,1.0
IDBR00006600,telco_customer_churn,9378-FXTIZ,,,CUST0006600,native_telco_customer_id,1.0
IDBR00006601,telco_customer_churn,9381-NDKME,,,CUST0006601,native_telco_customer_id,1.0
IDBR00006602,telco_customer_churn,9385-EHGDO,,,CUST0006602,native_telco_customer_id,1.0
IDBR00006603,telco_customer_churn,9385-NXKDA,,,CUST0006603,native_telco_customer_id,1.0
IDBR00006604,telco_customer_churn,9386-LDCZR,,,CUST0006604,native_telco_customer_id,1.0
IDBR00006605,telco_customer_churn,9388-ZEYVT,,,CUST0006605,native_telco_customer_id,1.0
IDBR00006606,telco_customer_churn,9389-ACWBI,,,CUST0006606,native_telco_customer_id,1.0
IDBR00006607,telco_customer_churn,9391-DXGGG,,,CUST0006607,native_telco_customer_id,1.0
IDBR00006608,telco_customer_churn,9391-EOYLI,,,CUST0006608,native_telco_customer_id,1.0
IDBR00006609,telco_customer_churn,9391-LMANN,,,CUST0006609,native_telco_customer_id,1.0
IDBR00006610,telco_customer_churn,9391-TTOYH,,,CUST0006610,native_telco_customer_id,1.0
IDBR00006611,telco_customer_churn,9391-YZEJW,,,CUST0006611,native_telco_customer_id,1.0
IDBR00006612,telco_customer_churn,9392-XBGTD,,,CUST0006612,native_telco_customer_id,1.0
IDBR00006613,telco_customer_churn,9396-ZSFLL,,,CUST0006613,native_telco_customer_id,1.0
IDBR00006614,telco_customer_churn,9397-TZSHA,,,CUST0006614,native_telco_customer_id,1.0
IDBR00006615,telco_customer_churn,9398-MMQTO,,,CUST0006615,native_telco_customer_id,1.0
IDBR00006616,telco_customer_churn,9399-APLBT,,,CUST0006616,native_telco_customer_id,1.0
IDBR00006617,telco_customer_churn,9402-CXWPL,,,CUST0006617,native_telco_customer_id,1.0
IDBR00006618,telco_customer_churn,9402-ORRAH,,,CUST0006618,native_telco_customer_id,1.0
IDBR00006619,telco_customer_churn,9402-ROUMJ,,,CUST0006619,native_telco_customer_id,1.0
IDBR00006620,telco_customer_churn,9405-GPBBG,,,CUST0006620,native_telco_customer_id,1.0
IDBR00006621,telco_customer_churn,9408-HRXRK,,,CUST0006621,native_telco_customer_id,1.0
IDBR00006622,telco_customer_churn,9408-SSNVZ,,,CUST0006622,native_telco_customer_id,1.0
IDBR00006623,telco_customer_churn,9411-TPQQV,,,CUST0006623,native_telco_customer_id,1.0
IDBR00006624,telco_customer_churn,9412-ARGBX,,,CUST0006624,native_telco_customer_id,1.0
IDBR00006625,telco_customer_churn,9412-GHEEC,,,CUST0006625,native_telco_customer_id,1.0
IDBR00006626,telco_customer_churn,9415-DPEWS,,,CUST0006626,native_telco_customer_id,1.0
IDBR00006627,telco_customer_churn,9415-TPKRV,,,CUST0006627,native_telco_customer_id,1.0
IDBR00006628,telco_customer_churn,9415-ZNBSX,,,CUST0006628,native_telco_customer_id,1.0
